ledger_id,date_entry,call_writer_oi,call_wri_oi_prev,call_volume,call_ltp,call_iv,expiry_date,strike_price,put_writer_oi,put_wri_oi_prev,put_volume,put_ltp,put_iv,nifty_spot_price,pcr,rounded_spot_price
183571,2025-04-12 01:15:05,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
183837,2025-04-12 01:20:04,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
183839,2025-04-12 01:20:04,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
183841,2025-04-12 01:20:04,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
183843,2025-04-12 01:20:04,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
183845,2025-04-12 01:20:04,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
183847,2025-04-12 01:20:04,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
183849,2025-04-12 01:20:04,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
183851,2025-04-12 01:20:04,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
183853,2025-04-12 01:20:04,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
183855,2025-04-12 01:20:04,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
183857,2025-04-12 01:20:04,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
183859,2025-04-12 01:20:04,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
183861,2025-04-12 01:20:04,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
183863,2025-04-12 01:20:04,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
183865,2025-04-12 01:20:04,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
183867,2025-04-12 01:20:04,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
183869,2025-04-12 01:20:04,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
183871,2025-04-12 01:20:04,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
183873,2025-04-12 01:20:04,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
183875,2025-04-12 01:20:04,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
183877,2025-04-12 01:20:04,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
184143,2025-04-12 01:25:04,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
184145,2025-04-12 01:25:04,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
184147,2025-04-12 01:25:04,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
184149,2025-04-12 01:25:04,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
184151,2025-04-12 01:25:04,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
184153,2025-04-12 01:25:04,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
184155,2025-04-12 01:25:04,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
184157,2025-04-12 01:25:04,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
184159,2025-04-12 01:25:04,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
184161,2025-04-12 01:25:04,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
184163,2025-04-12 01:25:04,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
184165,2025-04-12 01:25:04,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
184167,2025-04-12 01:25:04,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
184169,2025-04-12 01:25:04,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
184171,2025-04-12 01:25:04,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
184173,2025-04-12 01:25:04,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
184175,2025-04-12 01:25:04,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
184177,2025-04-12 01:25:04,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
184179,2025-04-12 01:25:04,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
184181,2025-04-12 01:25:04,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
184183,2025-04-12 01:25:04,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
184449,2025-04-12 01:30:04,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
184451,2025-04-12 01:30:04,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
184453,2025-04-12 01:30:04,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
184455,2025-04-12 01:30:04,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
184457,2025-04-12 01:30:04,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
184459,2025-04-12 01:30:04,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
184461,2025-04-12 01:30:04,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
184463,2025-04-12 01:30:04,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
184465,2025-04-12 01:30:04,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
184467,2025-04-12 01:30:04,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
184469,2025-04-12 01:30:04,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
184471,2025-04-12 01:30:04,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
184473,2025-04-12 01:30:04,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
184475,2025-04-12 01:30:04,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
184477,2025-04-12 01:30:04,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
184479,2025-04-12 01:30:04,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
184481,2025-04-12 01:30:04,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
184483,2025-04-12 01:30:04,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
184485,2025-04-12 01:30:04,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
184487,2025-04-12 01:30:04,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
184489,2025-04-12 01:30:04,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
184755,2025-04-12 01:35:04,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
184757,2025-04-12 01:35:04,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
184759,2025-04-12 01:35:04,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
184761,2025-04-12 01:35:04,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
184763,2025-04-12 01:35:04,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
184765,2025-04-12 01:35:04,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
184767,2025-04-12 01:35:04,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
184769,2025-04-12 01:35:04,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
184771,2025-04-12 01:35:04,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
184773,2025-04-12 01:35:04,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
184775,2025-04-12 01:35:04,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
184777,2025-04-12 01:35:04,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
184779,2025-04-12 01:35:04,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
184781,2025-04-12 01:35:04,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
184783,2025-04-12 01:35:04,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
184785,2025-04-12 01:35:04,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
184787,2025-04-12 01:35:04,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
184789,2025-04-12 01:35:04,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
184791,2025-04-12 01:35:04,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
184793,2025-04-12 01:35:04,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
184795,2025-04-12 01:35:04,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
185061,2025-04-12 01:40:04,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
185063,2025-04-12 01:40:04,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
185065,2025-04-12 01:40:04,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
185067,2025-04-12 01:40:04,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
185069,2025-04-12 01:40:04,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
185071,2025-04-12 01:40:04,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
185073,2025-04-12 01:40:04,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
185075,2025-04-12 01:40:04,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
185077,2025-04-12 01:40:04,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
185079,2025-04-12 01:40:04,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
185081,2025-04-12 01:40:04,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
185083,2025-04-12 01:40:04,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
185085,2025-04-12 01:40:04,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
185087,2025-04-12 01:40:04,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
185089,2025-04-12 01:40:04,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
185091,2025-04-12 01:40:04,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
185093,2025-04-12 01:40:04,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
185095,2025-04-12 01:40:04,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
185097,2025-04-12 01:40:04,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
185099,2025-04-12 01:40:04,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
185101,2025-04-12 01:40:04,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
185367,2025-04-12 01:45:05,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
185369,2025-04-12 01:45:05,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
185371,2025-04-12 01:45:05,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
185373,2025-04-12 01:45:05,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
185375,2025-04-12 01:45:05,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
185377,2025-04-12 01:45:05,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
185379,2025-04-12 01:45:05,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
185381,2025-04-12 01:45:05,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
185383,2025-04-12 01:45:05,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
185385,2025-04-12 01:45:05,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
185387,2025-04-12 01:45:05,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
185389,2025-04-12 01:45:05,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
185391,2025-04-12 01:45:05,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
185393,2025-04-12 01:45:05,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
185395,2025-04-12 01:45:05,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
185397,2025-04-12 01:45:05,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
185399,2025-04-12 01:45:05,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
185401,2025-04-12 01:45:05,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
185403,2025-04-12 01:45:05,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
185405,2025-04-12 01:45:05,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
185407,2025-04-12 01:45:05,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
185673,2025-04-12 01:50:04,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
185675,2025-04-12 01:50:04,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
185677,2025-04-12 01:50:04,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
185679,2025-04-12 01:50:04,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
185681,2025-04-12 01:50:04,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
185683,2025-04-12 01:50:04,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
185685,2025-04-12 01:50:04,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
185687,2025-04-12 01:50:04,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
185689,2025-04-12 01:50:04,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
185691,2025-04-12 01:50:04,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
185693,2025-04-12 01:50:04,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
185695,2025-04-12 01:50:04,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
185697,2025-04-12 01:50:04,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
185699,2025-04-12 01:50:04,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
185701,2025-04-12 01:50:04,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
185703,2025-04-12 01:50:04,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
185705,2025-04-12 01:50:04,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
185707,2025-04-12 01:50:04,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
185709,2025-04-12 01:50:04,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
185711,2025-04-12 01:50:04,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
185713,2025-04-12 01:50:04,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
185979,2025-04-12 01:55:05,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
185981,2025-04-12 01:55:05,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
185983,2025-04-12 01:55:05,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
185985,2025-04-12 01:55:05,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
185987,2025-04-12 01:55:05,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
185989,2025-04-12 01:55:05,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
185991,2025-04-12 01:55:05,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
185993,2025-04-12 01:55:05,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
185995,2025-04-12 01:55:05,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
185997,2025-04-12 01:55:05,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
185999,2025-04-12 01:55:05,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
186001,2025-04-12 01:55:05,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
186003,2025-04-12 01:55:05,3318675,4207950,13756200,303.25,18.98,2025-04-24,23000,3155175,2567775,7920375,358.70,19.21,22828.55,0.95070,22800
186005,2025-04-12 01:55:05,598050,605250,2685450,253.00,18.70,2025-04-24,23100,403425,365625,962550,402.60,18.77,22828.55,0.67460,22800
186007,2025-04-12 01:55:05,1319550,1254450,3920700,209.50,18.47,2025-04-24,23200,849600,661875,1164225,463.30,18.43,22828.55,0.64390,22800
186009,2025-04-12 01:55:05,1550025,1339950,3409575,173.00,18.28,2025-04-24,23300,926625,894225,443325,525.00,18.20,22828.55,0.59780,22800
186011,2025-04-12 01:55:05,1612275,1572975,3379200,140.00,18.15,2025-04-24,23400,1146375,1122450,318900,594.00,18.03,22828.55,0.71100,22800
186013,2025-04-12 01:55:05,4937625,4609200,11849775,113.10,18.06,2025-04-24,23500,4151475,3828000,2206500,660.00,17.79,22828.55,0.84080,22800
186015,2025-04-12 01:55:05,1378950,1283550,3851325,90.05,18.06,2025-04-24,23600,781575,772200,117750,741.00,18.49,22828.55,0.56680,22800
186017,2025-04-12 01:55:05,1536225,1436550,3351825,73.20,18.11,2025-04-24,23700,1025550,996225,108975,813.20,18.42,22828.55,0.66760,22800
186019,2025-04-12 01:55:05,2039850,1909275,5801775,59.40,18.22,2025-04-24,23800,1206375,1217700,87675,910.20,17.78,22828.55,0.59140,22800
186285,2025-04-12 17:28:05,142950,164550,48075,1201.70,22.92,2025-04-24,21800,1262925,1284750,2866350,81.00,25.76,22828.55,8.83470,22800
186287,2025-04-12 17:28:05,134475,135375,28350,1120.90,23.53,2025-04-24,21900,595125,594825,1789125,90.00,25.15,22828.55,4.42550,22800
186289,2025-04-12 17:28:05,2418975,2627100,1068000,1038.90,23.77,2025-04-24,22000,3755550,3984075,9501000,101.90,24.51,22828.55,1.55250,22800
186291,2025-04-12 17:28:05,530400,522750,70425,952.75,23.22,2025-04-24,22100,720600,738675,1661775,111.15,23.86,22828.55,1.35860,22800
186293,2025-04-12 17:28:05,253425,272850,170775,875.00,22.48,2025-04-24,22200,797850,777825,2112450,128.25,23.25,22828.55,3.14830,22800
186295,2025-04-12 17:28:05,222000,261825,300900,778.20,21.67,2025-04-24,22300,898575,763875,2834250,146.00,22.58,22828.55,4.04760,22800
186297,2025-04-12 17:28:05,712575,887175,1090350,712.20,21.54,2025-04-24,22400,1247100,1321950,2921700,164.00,22.09,22828.55,1.75010,22800
186299,2025-04-12 17:28:05,2374425,2951400,3396150,631.45,21.42,2025-04-24,22500,4199400,3994275,9206625,186.90,21.52,22828.55,1.76860,22800
186301,2025-04-12 17:28:05,652050,798675,1399800,575.35,20.75,2025-04-24,22600,870750,721575,3089250,215.00,20.92,22828.55,1.33540,22800
186303,2025-04-12 17:28:05,806700,842625,2643300,488.75,20.17,2025-04-24,22700,1062150,840600,4623450,239.20,20.34,22828.55,1.31670,22800
186305,2025-04-12 17:28:05,962625,955500,5979675,420.95,19.71,2025-04-24,22800,1194450,606150,6969825,275.05,19.98,22828.55,1.24080,22800
186307,2025-04-12 17:28:05,911850,586200,4328400,360.95,19.42,2025-04-24,22900,785400,335775,4445175,313.85,19.53,22828.55,0.86130,22800
