date_entry,strike_price,call_writer_oi,call_wri_oi_prev,call_volume,call_ltp,expiry_date,nifty_spot_price
2025-05-27 13:01:05,24800,130050,109350,519000,455.00,2025-06-12,24828.05
2025-05-27 11:16:04,24900,5876175,3279900,56341350,230.15,2025-05-29,24911.45
2025-05-27 11:21:05,24900,5707875,3279900,60607650,226.50,2025-05-29,24896.90
2025-05-27 11:26:04,24900,5588925,3279900,64661400,282.40,2025-05-29,24985.60
2025-05-27 11:31:05,24900,4926900,3279900,68341050,344.25,2025-05-29,25055.65
2025-05-27 11:36:04,24900,4745925,3279900,69951450,308.20,2025-05-29,25014.60
2025-05-27 11:40:05,24900,4742700,3279900,71110350,283.25,2025-05-29,24972.00
2025-05-27 11:46:05,24900,4743300,3279900,72286275,275.25,2025-05-29,24966.35
2025-05-27 11:51:05,24900,4772325,3279900,73510950,238.45,2025-05-29,24916.30
2025-05-27 11:56:06,24900,4736325,3279900,75234000,274.45,2025-05-29,24968.30
2025-05-27 12:01:05,24900,4688400,3279900,76490775,251.10,2025-05-29,24932.55
2025-05-27 12:06:05,24900,4684125,3279900,77317650,265.45,2025-05-29,24956.70
2025-05-27 12:11:05,24900,4697550,3279900,77872800,254.80,2025-05-29,24942.65
2025-05-27 12:16:05,24900,4715475,3279900,78474675,261.05,2025-05-29,24947.20
2025-05-27 12:21:05,24900,4820175,3279900,79321650,253.65,2025-05-29,24925.70
2025-05-27 12:26:05,24900,5110275,3279900,80971200,235.60,2025-05-29,24889.35
2025-05-27 12:31:05,24900,5210400,3279900,83210250,204.35,2025-05-29,24821.05
2025-05-27 12:36:04,24900,5589150,3279900,85747875,221.55,2025-05-29,24864.30
2025-05-27 12:41:05,24900,5810250,3279900,86731125,215.95,2025-05-29,24856.40
2025-05-27 12:46:04,24900,5866575,3279900,88140150,219.10,2025-05-29,24873.70
2025-05-27 12:51:05,24900,6146775,3279900,89402925,208.85,2025-05-29,24846.40
2025-05-27 12:56:05,24900,6289425,3279900,90631200,206.20,2025-05-29,24846.60
2025-05-27 13:01:04,24900,6362925,3279900,91635300,198.80,2025-05-29,24823.10
2025-05-27 11:16:05,24900,630000,359175,2645475,338.35,2025-06-05,24910.30
2025-05-27 11:21:05,24900,618375,359175,2854800,333.30,2025-06-05,24897.45
2025-05-27 11:26:05,24900,603900,359175,3061125,387.40,2025-06-05,24984.75
2025-05-27 11:31:05,24900,532650,359175,3327300,435.35,2025-06-05,25055.65
2025-05-27 11:36:05,24900,498000,359175,3465975,410.00,2025-06-05,25015.85
2025-05-27 11:40:05,24900,488025,359175,3550125,386.40,2025-06-05,24972.45
2025-05-27 11:46:05,24900,481350,359175,3617550,378.55,2025-06-05,24964.85
2025-05-27 11:51:06,24900,485925,359175,3696075,347.30,2025-06-05,24916.35
2025-05-27 11:56:06,24900,501075,359175,3825300,382.00,2025-06-05,24966.25
2025-05-27 12:01:06,24900,497700,359175,3914475,361.05,2025-06-05,24931.90
2025-05-27 12:06:05,24900,505800,359175,3980550,373.25,2025-06-05,24955.65
2025-05-27 12:11:06,24900,510075,359175,4016175,362.95,2025-06-05,24943.45
2025-05-27 12:16:05,24900,509775,359175,4042575,366.25,2025-06-05,24947.20
2025-05-27 12:21:05,24900,524625,359175,4095975,362.00,2025-06-05,24925.70
2025-05-27 12:26:06,24900,552900,359175,4227075,342.75,2025-06-05,24889.60
2025-05-27 12:31:05,24900,551925,359175,4423200,314.75,2025-06-05,24820.80
2025-05-27 12:36:05,24900,584925,359175,4572150,331.15,2025-06-05,24864.00
2025-05-27 12:41:05,24900,608625,359175,4635975,327.30,2025-06-05,24857.65
2025-05-27 12:46:05,24900,615825,359175,4727775,329.20,2025-06-05,24874.60
2025-05-27 12:51:05,24900,635100,359175,4794750,319.05,2025-06-05,24846.40
2025-05-27 12:56:05,24900,652200,359175,4891500,316.20,2025-06-05,24846.40
2025-05-27 13:01:05,24900,658350,359175,4962750,310.35,2025-06-05,24828.05
2025-05-27 11:16:05,24900,70875,37200,244575,420.50,2025-06-12,24909.15
2025-05-27 11:21:06,24900,71025,37200,260250,415.00,2025-06-12,24897.80
2025-05-27 11:26:05,24900,71700,37200,271125,473.95,2025-06-12,24984.10
2025-05-27 11:31:06,24900,70950,37200,285975,513.60,2025-06-12,25060.10
2025-05-27 11:36:05,24900,71175,37200,295950,493.00,2025-06-12,25014.80
2025-05-27 11:40:06,24900,70725,37200,302175,463.25,2025-06-12,24973.05
2025-05-27 11:46:05,24900,70500,37200,308175,471.25,2025-06-12,24964.85
2025-05-27 11:51:06,24900,71250,37200,313650,432.65,2025-06-12,24916.35
2025-05-27 11:56:06,24900,72375,37200,318225,467.70,2025-06-12,24966.25
2025-05-27 12:01:06,24900,71925,37200,323475,439.00,2025-06-12,24931.90
2025-05-27 12:06:06,24900,71625,37200,326025,459.50,2025-06-12,24956.40
2025-05-27 12:11:06,24900,71175,37200,327375,450.65,2025-06-12,24942.55
2025-05-27 12:16:06,24900,71100,37200,329700,451.60,2025-06-12,24948.45
2025-05-27 12:21:05,24900,71250,37200,331725,452.10,2025-06-12,24926.10
2025-05-27 12:26:06,24900,71700,37200,347700,431.50,2025-06-12,24889.25
2025-05-27 12:31:06,24900,74025,37200,357750,400.00,2025-06-12,24820.70
2025-05-27 12:36:05,24900,76050,37200,364200,415.00,2025-06-12,24866.45
2025-05-27 12:41:06,24900,76950,37200,365025,411.10,2025-06-12,24858.70
2025-05-27 12:46:05,24900,77400,37200,366075,419.15,2025-06-12,24874.60
2025-05-27 12:51:05,24900,77400,37200,366900,406.60,2025-06-12,24846.40
2025-05-27 12:56:06,24900,77625,37200,368025,406.05,2025-06-12,24847.20
2025-05-27 13:01:05,24900,79125,37200,370725,399.50,2025-06-12,24828.05
2025-05-27 11:16:04,25000,12172425,10402200,79125900,178.15,2025-05-29,24911.45
2025-05-27 11:21:05,25000,12005250,10402200,84611400,175.30,2025-05-29,24896.90
2025-05-27 11:26:04,25000,12009600,10402200,90947250,226.35,2025-05-29,24985.60
2025-05-27 11:31:05,25000,11397375,10402200,99744750,283.40,2025-05-29,25055.65
2025-05-27 11:36:04,25000,11336025,10402200,104431800,249.00,2025-05-29,25014.60
2025-05-27 11:40:05,25000,11359425,10402200,108297900,226.15,2025-05-29,24972.00
2025-05-27 11:46:05,25000,11688525,10402200,112052325,219.75,2025-05-29,24966.35
2025-05-27 11:51:05,25000,11854125,10402200,115679175,186.90,2025-05-29,24916.30
2025-05-27 11:56:06,25000,11996850,10402200,118367700,218.55,2025-05-29,24968.30
2025-05-27 12:01:05,25000,11967675,10402200,122244675,198.90,2025-05-29,24932.55
2025-05-27 12:06:05,25000,12100725,10402200,125027475,210.80,2025-05-29,24956.70
2025-05-27 12:11:05,25000,12262350,10402200,127074900,200.45,2025-05-29,24942.65
2025-05-27 12:16:05,25000,12314775,10402200,128880675,207.90,2025-05-29,24947.20
2025-05-27 12:21:05,25000,12413625,10402200,130728000,202.30,2025-05-29,24925.70
2025-05-27 12:26:05,25000,12548925,10402200,133639275,186.55,2025-05-29,24889.35
2025-05-27 12:31:05,25000,12698250,10402200,137079975,160.20,2025-05-29,24821.05
2025-05-27 12:36:04,25000,12915525,10402200,140380125,174.35,2025-05-29,24864.30
2025-05-27 12:41:05,25000,13047000,10402200,141626625,170.40,2025-05-29,24856.40
2025-05-27 12:46:04,25000,13019775,10402200,143566950,171.50,2025-05-29,24873.70
2025-05-27 12:51:05,25000,13014150,10402200,145033800,163.50,2025-05-29,24846.40
2025-05-27 12:56:05,25000,13020450,10402200,146687475,160.60,2025-05-29,24846.60
2025-05-27 13:01:04,25000,13059750,10402200,147923850,154.95,2025-05-29,24823.10
2025-05-27 11:16:05,25000,2638500,1958025,5561550,286.65,2025-06-05,24910.30
2025-05-27 11:21:05,25000,2615700,1958025,5873625,281.35,2025-06-05,24897.45
2025-05-27 11:26:05,25000,2574450,1958025,6256350,335.00,2025-06-05,24984.75
2025-05-27 11:31:05,25000,2359275,1958025,7278525,377.50,2025-06-05,25055.65
2025-05-27 11:36:05,25000,2170350,1958025,7906125,351.65,2025-06-05,25015.85
2025-05-27 11:40:05,25000,2163525,1958025,8183100,328.50,2025-06-05,24972.45
2025-05-27 11:46:05,25000,2178750,1958025,8406075,324.35,2025-06-05,24964.85
2025-05-27 11:51:06,25000,2203050,1958025,8665875,293.75,2025-06-05,24916.35
2025-05-27 11:56:06,25000,2203875,1958025,8815800,325.00,2025-06-05,24966.25
2025-05-27 12:01:06,25000,2191500,1958025,8971800,305.90,2025-06-05,24931.90
2025-05-27 12:06:05,25000,2179950,1958025,9110775,317.25,2025-06-05,24955.65
2025-05-27 12:11:06,25000,2194500,1958025,9255075,309.15,2025-06-05,24943.45
2025-05-27 12:16:05,25000,2204325,1958025,9351825,312.75,2025-06-05,24947.20
2025-05-27 12:21:05,25000,2227275,1958025,9447075,308.75,2025-06-05,24925.70
2025-05-27 12:26:06,25000,2230800,1958025,9686100,291.45,2025-06-05,24889.60
2025-05-27 12:31:05,25000,2238225,1958025,9913575,267.90,2025-06-05,24820.80
2025-05-27 12:36:05,25000,2337150,1958025,10262775,282.30,2025-06-05,24864.00
2025-05-27 12:41:05,25000,2333175,1958025,10351200,279.20,2025-06-05,24857.65
2025-05-27 12:46:05,25000,2336325,1958025,10476000,281.05,2025-06-05,24874.60
2025-05-27 12:51:05,25000,2317575,1958025,10605825,272.65,2025-06-05,24846.40
2025-05-27 12:56:05,25000,2315250,1958025,10732125,268.95,2025-06-05,24846.40
2025-05-27 13:01:05,25000,2321325,1958025,10845225,263.85,2025-06-05,24828.05
2025-05-27 11:16:05,25000,195900,131250,486900,368.65,2025-06-12,24909.15
2025-05-27 11:21:06,25000,194475,131250,511275,360.75,2025-06-12,24897.80
2025-05-27 11:26:05,25000,190500,131250,532350,416.50,2025-06-12,24984.10
2025-05-27 11:31:06,25000,167550,131250,631575,457.25,2025-06-12,25060.10
2025-05-27 11:36:05,25000,170100,131250,662100,433.00,2025-06-12,25014.80
2025-05-27 11:40:06,25000,173925,131250,679800,409.05,2025-06-12,24973.05
2025-05-27 11:46:05,25000,177450,131250,692475,414.45,2025-06-12,24964.85
2025-05-27 11:51:06,25000,182250,131250,711225,379.15,2025-06-12,24916.35
2025-05-27 11:56:06,25000,183375,131250,722325,410.00,2025-06-12,24966.25
2025-05-27 12:01:06,25000,181425,131250,732600,385.00,2025-06-12,24931.90
2025-05-27 12:06:06,25000,181200,131250,736350,404.80,2025-06-12,24956.40
2025-05-27 12:11:06,25000,180300,131250,740100,398.70,2025-06-12,24942.55
2025-05-27 12:16:06,25000,180450,131250,756975,400.00,2025-06-12,24948.45
2025-05-27 12:21:05,25000,180975,131250,770100,389.00,2025-06-12,24926.10
2025-05-27 12:26:06,25000,184275,131250,805275,375.85,2025-06-12,24889.25
2025-05-27 12:31:06,25000,192150,131250,846825,350.00,2025-06-12,24820.70
2025-05-27 12:36:05,25000,200925,131250,861750,366.40,2025-06-12,24866.45
2025-05-27 12:41:06,25000,206025,131250,867450,360.90,2025-06-12,24858.70
2025-05-27 12:46:05,25000,204225,131250,880350,366.85,2025-06-12,24874.60
2025-05-27 12:51:05,25000,207300,131250,887100,361.60,2025-06-12,24846.40
2025-05-27 12:56:06,25000,208275,131250,893400,354.25,2025-06-12,24847.20
2025-05-27 13:01:05,25000,208200,131250,898350,348.00,2025-06-12,24828.05
2025-05-27 11:16:04,25100,5779500,4387050,41979750,135.45,2025-05-29,24911.45
2025-05-27 11:21:05,25100,5638800,4387050,44743125,132.40,2025-05-29,24896.90
2025-05-27 11:26:04,25100,5594925,4387050,47745375,176.55,2025-05-29,24985.60
2025-05-27 11:31:05,25100,5205600,4387050,52169700,228.45,2025-05-29,25055.65
2025-05-27 11:36:04,25100,5279325,4387050,55727250,198.65,2025-05-29,25014.60
2025-05-27 11:40:05,25100,5222925,4387050,58273500,176.50,2025-05-29,24972.00
2025-05-27 11:46:05,25100,5229000,4387050,60086925,171.15,2025-05-29,24966.35
2025-05-27 11:51:05,25100,5244375,4387050,61954275,142.85,2025-05-29,24916.30
2025-05-27 11:56:06,25100,5301075,4387050,63252900,170.00,2025-05-29,24968.30
2025-05-27 12:01:05,25100,5277525,4387050,64916700,153.70,2025-05-29,24932.55
2025-05-27 12:06:05,25100,5260725,4387050,66101700,163.60,2025-05-29,24956.70
2025-05-27 12:11:05,25100,5321250,4387050,67087050,154.50,2025-05-29,24942.65
2025-05-27 12:16:05,25100,5326275,4387050,67961925,160.45,2025-05-29,24947.20
2025-05-27 12:21:05,25100,5399250,4387050,68812425,154.00,2025-05-29,24925.70
2025-05-27 12:26:05,25100,5407350,4387050,70244175,144.90,2025-05-29,24889.35
2025-05-27 12:31:05,25100,5408775,4387050,72048375,123.05,2025-05-29,24821.05
2025-05-27 12:36:04,25100,5601300,4387050,73742325,134.60,2025-05-29,24864.30
2025-05-27 12:41:05,25100,5717400,4387050,74507400,130.20,2025-05-29,24856.40
2025-05-27 12:46:04,25100,5750100,4387050,75330150,130.90,2025-05-29,24873.70
2025-05-27 12:51:05,25100,5822250,4387050,76203975,124.50,2025-05-29,24846.40
2025-05-27 12:56:05,25100,5868450,4387050,77182050,121.35,2025-05-29,24846.60
2025-05-27 13:01:04,25100,5892000,4387050,77923200,117.45,2025-05-29,24823.10
2025-05-27 11:16:05,25100,765600,677550,1832025,238.25,2025-06-05,24910.30
2025-05-27 11:21:05,25100,753675,677550,1958325,233.20,2025-06-05,24897.45
2025-05-27 11:26:05,25100,738675,677550,2111550,277.70,2025-06-05,24984.75
2025-05-27 11:31:05,25100,711525,677550,2431425,321.35,2025-06-05,25055.65
2025-05-27 11:36:05,25100,695025,677550,2742675,298.70,2025-06-05,25015.85
2025-05-27 11:40:05,25100,688350,677550,2865450,277.40,2025-06-05,24972.45
2025-05-27 11:46:05,25100,682800,677550,2931825,272.40,2025-06-05,24964.85
2025-05-27 11:51:06,25100,679200,677550,2994525,246.50,2025-06-05,24916.35
2025-05-27 11:56:06,25100,677250,677550,3048900,275.00,2025-06-05,24966.25
2025-05-27 12:01:06,25100,681675,677550,3115575,255.60,2025-06-05,24931.90
2025-05-27 12:06:05,25100,675975,677550,3178650,266.75,2025-06-05,24955.65
2025-05-27 12:11:06,25100,672525,677550,3219675,259.00,2025-06-05,24943.45
2025-05-27 12:16:05,25100,678375,677550,3285375,261.25,2025-06-05,24947.20
2025-05-27 12:21:05,25100,692550,677550,3343425,256.00,2025-06-05,24925.70
2025-05-27 12:26:06,25100,681750,677550,3438375,245.40,2025-06-05,24889.60
2025-05-27 12:31:05,25100,691125,677550,3566700,223.50,2025-06-05,24820.80
2025-05-27 12:36:05,25100,716925,677550,3666000,235.85,2025-06-05,24864.00
2025-05-27 12:41:05,25100,711375,677550,3695400,233.00,2025-06-05,24857.65
2025-05-27 12:46:05,25100,708150,677550,3737700,235.00,2025-06-05,24874.60
2025-05-27 12:51:05,25100,704700,677550,3772425,228.30,2025-06-05,24846.40
2025-05-27 12:56:05,25100,704925,677550,3820425,225.75,2025-06-05,24846.40
2025-05-27 13:01:05,25100,707625,677550,3868050,220.80,2025-06-05,24828.05
2025-05-27 11:16:05,25100,48675,39750,99675,321.40,2025-06-12,24909.15
2025-05-27 11:21:06,25100,46725,39750,103800,321.15,2025-06-12,24897.80
2025-05-27 11:26:05,25100,46575,39750,109425,360.35,2025-06-12,24984.10
2025-05-27 11:31:06,25100,46800,39750,118875,399.00,2025-06-12,25060.10
2025-05-27 11:36:05,25100,44700,39750,133725,379.10,2025-06-12,25014.80
2025-05-27 11:40:06,25100,45300,39750,138450,354.20,2025-06-12,24973.05
2025-05-27 11:46:05,25100,46425,39750,142875,358.45,2025-06-12,24964.85
2025-05-27 11:51:06,25100,47025,39750,147825,326.85,2025-06-12,24916.35
2025-05-27 11:56:06,25100,48375,39750,149925,350.00,2025-06-12,24966.25
2025-05-27 12:01:06,25100,48075,39750,152100,338.85,2025-06-12,24931.90
2025-05-27 12:06:06,25100,47925,39750,152775,353.80,2025-06-12,24956.40
2025-05-27 12:11:06,25100,48375,39750,154275,340.00,2025-06-12,24942.55
2025-05-27 12:16:06,25100,49500,39750,156900,344.75,2025-06-12,24948.45
2025-05-27 12:21:05,25100,53025,39750,163500,336.95,2025-06-12,24926.10
2025-05-27 12:26:06,25100,55050,39750,170025,326.05,2025-06-12,24889.25
2025-05-27 12:31:06,25100,54900,39750,177750,305.00,2025-06-12,24820.70
2025-05-27 12:36:05,25100,55275,39750,182400,322.95,2025-06-12,24866.45
2025-05-27 12:41:06,25100,55425,39750,184500,316.45,2025-06-12,24858.70
2025-05-27 12:46:05,25100,55500,39750,185475,319.05,2025-06-12,24874.60
2025-05-27 12:51:05,25100,55950,39750,186075,310.00,2025-06-12,24846.40
2025-05-27 12:56:06,25100,56400,39750,187950,308.40,2025-06-12,24847.20
2025-05-27 13:01:05,25100,56700,39750,189450,303.00,2025-06-12,24828.05
2025-05-27 11:16:04,25200,6607575,4919850,46838850,97.65,2025-05-29,24911.45
2025-05-27 11:21:05,25200,6475650,4919850,50918475,96.15,2025-05-29,24896.90
2025-05-27 11:26:04,25200,6384900,4919850,54973875,132.70,2025-05-29,24985.60
2025-05-27 11:31:05,25200,5855025,4919850,59709225,177.45,2025-05-29,25055.65
2025-05-27 11:36:04,25200,5740125,4919850,62928375,153.40,2025-05-29,25014.60
2025-05-27 11:40:05,25200,5588925,4919850,65299125,134.05,2025-05-29,24972.00
2025-05-27 11:46:05,25200,5725200,4919850,67181700,130.40,2025-05-29,24966.35
2025-05-27 11:51:05,25200,5752425,4919850,68920050,107.25,2025-05-29,24916.30
2025-05-27 11:56:06,25200,5881950,4919850,70390575,128.25,2025-05-29,24968.30
2025-05-27 12:01:05,25200,5872125,4919850,72299625,115.20,2025-05-29,24932.55
2025-05-27 12:06:05,25200,5935200,4919850,73609425,122.25,2025-05-29,24956.70
2025-05-27 12:11:05,25200,6027000,4919850,74626200,116.20,2025-05-29,24942.65
2025-05-27 12:16:05,25200,6059775,4919850,75525525,121.20,2025-05-29,24947.20
2025-05-27 12:21:05,25200,6084975,4919850,76318575,118.35,2025-05-29,24925.70
2025-05-27 12:26:05,25200,6180300,4919850,77912925,109.65,2025-05-29,24889.35
2025-05-27 12:31:05,25200,6217350,4919850,80262900,92.55,2025-05-29,24821.05
2025-05-27 12:36:04,25200,6417450,4919850,82075725,100.50,2025-05-29,24864.30
2025-05-27 12:41:05,25200,6561600,4919850,82958925,97.35,2025-05-29,24856.40
2025-05-27 12:46:04,25200,6605325,4919850,84043800,96.75,2025-05-29,24873.70
2025-05-27 12:51:05,25200,6697350,4919850,84950175,91.60,2025-05-29,24846.40
2025-05-27 12:56:05,25200,6731475,4919850,85998000,88.80,2025-05-29,24846.60
2025-05-27 13:01:04,25200,6782475,4919850,86912175,85.90,2025-05-29,24823.10
2025-05-27 11:16:05,25200,627375,590925,2084925,195.40,2025-06-05,24910.30
2025-05-27 11:21:05,25200,623250,590925,2267175,192.80,2025-06-05,24897.45
2025-05-27 11:26:05,25200,623175,590925,2435775,231.25,2025-06-05,24984.75
2025-05-27 11:31:05,25200,585150,590925,2692200,269.85,2025-06-05,25055.65
2025-05-27 11:36:05,25200,600375,590925,2883825,251.80,2025-06-05,25015.85
2025-05-27 11:40:05,25200,616425,590925,2996475,232.10,2025-06-05,24972.45
2025-05-27 11:46:05,25200,629775,590925,3096375,227.80,2025-06-05,24964.85
2025-05-27 11:51:06,25200,643875,590925,3208125,204.25,2025-06-05,24916.35
2025-05-27 11:56:06,25200,652425,590925,3286350,227.95,2025-06-05,24966.25
2025-05-27 12:01:06,25200,655425,590925,3376950,212.90,2025-06-05,24931.90
2025-05-27 12:06:05,25200,656025,590925,3431025,222.65,2025-06-05,24955.65
2025-05-27 12:11:06,25200,661875,590925,3476325,215.20,2025-06-05,24943.45
2025-05-27 12:16:05,25200,663975,590925,3525000,217.80,2025-06-05,24947.20
2025-05-27 12:21:05,25200,674850,590925,3572175,217.60,2025-06-05,24925.70
2025-05-27 12:26:06,25200,690000,590925,3689925,204.50,2025-06-05,24889.60
2025-05-27 12:31:05,25200,689700,590925,3837900,186.50,2025-06-05,24820.80
2025-05-27 12:36:05,25200,735000,590925,3960075,197.60,2025-06-05,24864.00
2025-05-27 12:41:05,25200,737775,590925,3994125,194.45,2025-06-05,24857.65
2025-05-27 12:46:05,25200,737100,590925,4038150,196.60,2025-06-05,24874.60
2025-05-27 12:51:05,25200,741750,590925,4081500,189.05,2025-06-05,24846.40
2025-05-27 12:56:05,25200,747000,590925,4134000,188.05,2025-06-05,24846.40
2025-05-27 13:01:05,25200,742500,590925,4191750,185.05,2025-06-05,24828.05
2025-05-27 11:16:05,25200,109050,69000,226500,273.90,2025-06-12,24909.15
2025-05-27 11:21:06,25200,107625,69000,238575,269.05,2025-06-12,24897.80
2025-05-27 11:26:05,25200,107100,69000,247875,311.25,2025-06-12,24984.10
2025-05-27 11:31:06,25200,105975,69000,271425,349.50,2025-06-12,25060.10
2025-05-27 11:36:05,25200,102675,69000,286950,330.50,2025-06-12,25014.80
2025-05-27 11:40:06,25200,100875,69000,300600,305.80,2025-06-12,24973.05
2025-05-27 11:46:05,25200,100875,69000,305625,306.45,2025-06-12,24964.85
2025-05-27 11:51:06,25200,101175,69000,308025,279.55,2025-06-12,24916.35
2025-05-27 11:56:06,25200,102675,69000,311475,308.00,2025-06-12,24966.25
2025-05-27 12:01:06,25200,101850,69000,318375,290.85,2025-06-12,24931.90
2025-05-27 12:06:06,25200,100500,69000,320850,305.95,2025-06-12,24956.40
2025-05-27 12:11:06,25200,100575,69000,322050,299.60,2025-06-12,24942.55
2025-05-27 12:16:06,25200,101025,69000,323100,297.80,2025-06-12,24948.45
2025-05-27 12:21:05,25200,101400,69000,326025,291.00,2025-06-12,24926.10
2025-05-27 12:26:06,25200,102375,69000,337725,283.60,2025-06-12,24889.25
2025-05-27 12:31:06,25200,102375,69000,357600,263.15,2025-06-12,24820.70
2025-05-27 12:36:05,25200,100950,69000,366825,273.60,2025-06-12,24866.45
2025-05-27 12:41:06,25200,101175,69000,369150,269.00,2025-06-12,24858.70
2025-05-27 12:46:05,25200,101325,69000,372825,275.35,2025-06-12,24874.60
2025-05-27 12:51:05,25200,103125,69000,375675,271.65,2025-06-12,24846.40
2025-05-27 12:56:06,25200,104700,69000,381525,265.60,2025-06-12,24847.20
2025-05-27 13:01:05,25200,105000,69000,387825,260.00,2025-06-12,24828.05
2025-05-27 11:16:04,25300,4875225,4313400,36030525,69.00,2025-05-29,24911.45
2025-05-27 11:21:05,25300,4985625,4313400,38859300,67.55,2025-05-29,24896.90
2025-05-27 11:26:04,25300,5047125,4313400,41830350,97.25,2025-05-29,24985.60
2025-05-27 11:31:05,25300,4597800,4313400,46252875,136.30,2025-05-29,25055.65
2025-05-27 11:36:04,25300,4477050,4313400,49169250,115.35,2025-05-29,25014.60
2025-05-27 11:40:05,25300,4610850,4313400,51317250,99.25,2025-05-29,24972.00
2025-05-27 11:46:05,25300,4666800,4313400,53063700,95.85,2025-05-29,24966.35
2025-05-27 11:51:05,25300,4752975,4313400,54596925,77.90,2025-05-29,24916.30
2025-05-27 11:56:06,25300,4751250,4313400,55713450,95.45,2025-05-29,24968.30
2025-05-27 12:01:05,25300,4725675,4313400,57183450,84.65,2025-05-29,24932.55
2025-05-27 12:06:05,25300,4767300,4313400,58335150,89.80,2025-05-29,24956.70
2025-05-27 12:11:05,25300,4897350,4313400,59174775,84.30,2025-05-29,24942.65
2025-05-27 12:16:05,25300,4897725,4313400,59922900,89.00,2025-05-29,24947.20
2025-05-27 12:21:05,25300,4905675,4313400,60591375,87.05,2025-05-29,24925.70
2025-05-27 12:26:05,25300,4927200,4313400,61950375,80.95,2025-05-29,24889.35
2025-05-27 12:31:05,25300,4922250,4313400,63532200,67.55,2025-05-29,24821.05
2025-05-27 12:36:04,25300,4896450,4313400,64853850,73.05,2025-05-29,24864.30
2025-05-27 12:41:05,25300,4926900,4313400,65397750,70.00,2025-05-29,24856.40
2025-05-27 12:46:04,25300,4915575,4313400,66121050,69.80,2025-05-29,24873.70
2025-05-27 12:51:05,25300,4916025,4313400,66832950,65.40,2025-05-29,24846.40
2025-05-27 12:56:05,25300,4914750,4313400,67590975,63.55,2025-05-29,24846.60
2025-05-27 13:01:04,25300,4925025,4313400,68188650,61.05,2025-05-29,24823.10
2025-05-27 11:16:05,25300,547800,449475,1551900,159.60,2025-06-05,24910.30
2025-05-27 11:21:05,25300,551700,449475,1649700,156.30,2025-06-05,24897.45
2025-05-27 11:26:05,25300,555450,449475,1802025,192.55,2025-06-05,24984.75
2025-05-27 11:31:05,25300,563400,449475,2107050,225.05,2025-06-05,25055.65
2025-05-27 11:36:05,25300,599625,449475,2264925,208.65,2025-06-05,25015.85
2025-05-27 11:40:05,25300,593475,449475,2380050,190.20,2025-06-05,24972.45
2025-05-27 11:46:05,25300,603525,449475,2451075,187.65,2025-06-05,24964.85
2025-05-27 11:51:06,25300,597000,449475,2530875,167.20,2025-06-05,24916.35
2025-05-27 11:56:06,25300,592875,449475,2588400,189.00,2025-06-05,24966.25
2025-05-27 12:01:06,25300,599475,449475,2651475,175.20,2025-06-05,24931.90
2025-05-27 12:06:05,25300,596775,449475,2696250,185.15,2025-06-05,24955.65
2025-05-27 12:11:06,25300,604275,449475,2726550,177.80,2025-06-05,24943.45
2025-05-27 12:16:05,25300,601425,449475,2751300,180.30,2025-06-05,24947.20
2025-05-27 12:21:05,25300,604950,449475,2774925,178.60,2025-06-05,24925.70
2025-05-27 12:26:06,25300,602100,449475,2876550,168.25,2025-06-05,24889.60
2025-05-27 12:31:05,25300,605400,449475,2998500,154.30,2025-06-05,24820.80
2025-05-27 12:36:05,25300,565200,449475,3096600,161.80,2025-06-05,24864.00
2025-05-27 12:41:05,25300,560325,449475,3118650,158.60,2025-06-05,24857.65
2025-05-27 12:46:05,25300,560400,449475,3147225,160.80,2025-06-05,24874.60
2025-05-27 12:51:05,25300,552600,449475,3171750,155.00,2025-06-05,24846.40
2025-05-27 12:56:05,25300,549750,449475,3219750,154.25,2025-06-05,24846.40
2025-05-27 13:01:05,25300,548100,449475,3255825,150.45,2025-06-05,24828.05
2025-05-27 11:16:05,25300,141375,137625,204225,232.05,2025-06-12,24909.15
2025-05-27 11:21:06,25300,141900,137625,219675,226.00,2025-06-12,24897.80
2025-05-27 11:26:05,25300,144225,137625,234525,265.30,2025-06-12,24984.10
2025-05-27 11:31:06,25300,142875,137625,259650,299.60,2025-06-12,25060.10
2025-05-27 11:36:05,25300,142500,137625,277725,281.20,2025-06-12,25014.80
2025-05-27 11:40:06,25300,143175,137625,288150,260.75,2025-06-12,24973.05
2025-05-27 11:46:05,25300,143475,137625,297675,264.50,2025-06-12,24964.85
2025-05-27 11:51:06,25300,143175,137625,306975,238.50,2025-06-12,24916.35
2025-05-27 11:56:06,25300,143100,137625,310875,263.00,2025-06-12,24966.25
2025-05-27 12:01:06,25300,142950,137625,313950,246.00,2025-06-12,24931.90
2025-05-27 12:06:06,25300,142950,137625,317175,259.20,2025-06-12,24956.40
2025-05-27 12:11:06,25300,143100,137625,319425,250.00,2025-06-12,24942.55
2025-05-27 12:16:06,25300,143325,137625,321225,252.95,2025-06-12,24948.45
2025-05-27 12:21:05,25300,143325,137625,324375,247.40,2025-06-12,24926.10
2025-05-27 12:26:06,25300,144075,137625,339675,241.95,2025-06-12,24889.25
2025-05-27 12:31:06,25300,144300,137625,354525,224.35,2025-06-12,24820.70
2025-05-27 12:36:05,25300,144000,137625,366225,231.00,2025-06-12,24866.45
2025-05-27 12:41:06,25300,143850,137625,370725,230.15,2025-06-12,24858.70
2025-05-27 12:46:05,25300,143850,137625,373125,232.85,2025-06-12,24874.60
